ask,bid,change,contract_name,expiration,implied_volatility,last_trade,open_interest,perc_change,strike,volume
0.00,2.64,0.00,,"March 19, 2021",0,2020-07-30 10:45AM EDT,81,,,
0.00,3.65,0.00,,"December 18, 2020",0,2020-08-07 3:53PM EDT,32,,,
0.00,4.44,0.00,,"December 18, 2020",0,2020-08-07 1:28PM EDT,20,,,
0.00,5.40,0.00,,"December 18, 2020",0,2020-08-07 2:20PM EDT,15,,,
0.00,6.20,0.00,,"December 18, 2020",0,2020-08-07 1:10PM EDT,9,,,
0.00,7.40,0.00,,"December 18, 2020",0,2020-08-07 3:53PM EDT,37,,,
0.00,8.85,0.00,,"December 18, 2020",0,2020-08-07 2:48PM EDT,75,,,
0.00,11.15,0.00,,"January 15, 2021",0,2020-08-07 3:59PM EDT,"12,648",,,
0.00,9.75,0.00,,"January 15, 2021",0,2020-08-07 3:59PM EDT,"1,559",,,
0.00,8.40,0.00,,"January 15, 2021",0,2020-08-07 3:53PM EDT,297,,,
0.00,7.22,0.00,,"January 15, 2021",0,2020-08-07 3:59PM EDT,"1,114",,,
0.00,5.40,0.00,,"January 15, 2021",0,2020-08-07 3:55PM EDT,139,,,
0.00,4.00,0.00,,"January 15, 2021",0,2020-08-07 3:53PM EDT,469,,,
0.00,7.65,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,438,,,
0.00,6.22,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,866,,,
0.00,5.15,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,"1,275",,,
0.00,4.19,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,378,,,
0.00,3.40,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,"2,357",,,
0.00,2.74,0.00,,"August 28, 2020",0,2020-08-07 3:56PM EDT,330,,,
0.00,2.24,0.00,,"August 28, 2020",0,2020-08-07 3:58PM EDT,440,,,
0.00,1.86,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,130,,,
0.00,1.63,0.00,,"September 11, 2020",0,2020-08-07 3:20PM EDT,19,,,
0.00,1.41,0.00,,"September 11, 2020",0,2020-08-07 3:59PM EDT,860,,,
0.00,1.09,0.00,,"September 11, 2020",0,2020-08-07 3:59PM EDT,592,,,
0.00,0.62,0.00,,"September 11, 2020",0,2020-08-07 3:58PM EDT,15,,,
0.00,0.88,0.00,,"September 11, 2020",0,2020-08-07 3:02PM EDT,12,,,
0.00,1.01,0.00,,"September 11, 2020",0,2020-08-07 3:41PM EDT,6,,,
0.00,1.22,0.00,,"September 11, 2020",0,2020-08-07 2:48PM EDT,28,,,
0.00,1.37,0.00,,"September 11, 2020",0,2020-08-07 3:58PM EDT,268,,,
0.00,1.70,0.00,,"September 11, 2020",0,2020-08-07 2:53PM EDT,261,,,
0.00,1.21,0.00,,"October 16, 2020",0,2020-08-07 2:13PM EDT,102,,,
0.00,1.54,0.00,,"October 16, 2020",0,2020-08-07 3:59PM EDT,195,,,
0.00,1.96,0.00,,"October 16, 2020",0,2020-08-07 3:59PM EDT,49,,,
0.00,2.62,0.00,,"October 16, 2020",0,2020-08-07 3:33PM EDT,13,,,
0.00,3.20,0.00,,"October 16, 2020",0,2020-08-07 3:21PM EDT,86,,,
0.00,4.05,0.00,,"October 16, 2020",0,2020-08-07 3:54PM EDT,116,,,
0.00,5.20,0.00,,"October 16, 2020",0,2020-08-07 3:34PM EDT,75,,,
0.00,11.35,0.00,,"August 21, 2020",0,2020-08-07 3:55PM EDT,116,,,
0.00,9.62,0.00,,"August 21, 2020",0,2020-08-07 3:44PM EDT,"2,140",,,
0.00,7.65,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,273,,,
0.00,6.25,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,"2,871",,,
0.00,5.00,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,"3,587",,,
0.00,3.75,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,"6,661",,,
0.00,3.76,0.00,,"September 4, 2020",0,2020-08-07 3:52PM EDT,140,,,
0.00,3.10,0.00,,"September 4, 2020",0,2020-08-07 3:52PM EDT,401,,,
0.00,2.60,0.00,,"September 4, 2020",0,2020-08-07 3:52PM EDT,135,,,
0.00,2.25,0.00,,"September 4, 2020",0,2020-08-07 3:59PM EDT,217,,,
0.00,1.89,0.00,,"September 4, 2020",0,2020-08-07 3:50PM EDT,61,,,
0.00,1.56,0.00,,"September 4, 2020",0,2020-08-07 3:56PM EDT,53,,,
0.00,1.31,0.00,,"September 4, 2020",0,2020-08-07 3:40PM EDT,76,,,
0.00,1.11,0.00,,"September 4, 2020",0,2020-08-07 3:19PM EDT,62,,,
0.00,0.38,0.00,,"September 18, 2020",0,2020-08-07 3:59PM EDT,86,,,
0.00,0.35,0.00,,"September 18, 2020",0,2020-08-07 3:59PM EDT,79,,,
0.00,0.30,0.00,,"September 18, 2020",0,2020-08-07 3:36PM EDT,54,,,
0.00,0.29,0.00,,"September 18, 2020",0,2020-08-07 3:49PM EDT,211,,,
0.00,3.50,0.00,,"March 19, 2021",0,2020-08-07 2:48PM EDT,29,,,
0.00,2.80,0.00,,"March 19, 2021",0,2020-08-03 3:55PM EDT,4,,,
0.00,4.50,0.00,,"March 19, 2021",0,2020-08-06 12:01PM EDT,73,,,
0.00,5.00,0.00,,"March 19, 2021",0,2020-08-06 2:05PM EDT,575,,,
0.00,6.60,0.00,,"March 19, 2021",0,2020-08-07 2:53PM EDT,113,,,
0.00,7.50,0.00,,"March 19, 2021",0,2020-08-07 3:40PM EDT,2,,,
0.00,10.47,0.00,,"December 18, 2020",0,2020-08-07 2:38PM EDT,44,,,
0.00,12.00,0.00,,"December 18, 2020",0,2020-08-07 3:20PM EDT,5,,,
0.00,14.20,0.00,,"December 18, 2020",0,2020-08-07 2:29PM EDT,134,,,
0.00,15.00,0.00,,"December 18, 2020",0,2020-08-07 12:00PM EDT,1,,,
0.00,2.97,0.00,,"January 15, 2021",0,2020-08-07 3:55PM EDT,574,,,
0.00,0.04,0.00,,"January 15, 2021",0,2020-08-07 12:55PM EDT,6,,,
0.00,0.04,0.00,,"January 15, 2021",0,2020-08-06 12:36PM EDT,1,,,
0.00,0.10,0.00,,"January 15, 2021",0,2020-08-07 3:54PM EDT,32,,,
0.00,0.09,0.00,,"January 15, 2021",0,2020-07-31 3:50PM EDT,4,,,
0.00,1.53,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,438,,,
0.00,1.24,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,91,,,
0.00,1.03,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,339,,,
0.00,0.88,0.00,,"August 28, 2020",0,2020-08-07 3:58PM EDT,59,,,
0.00,0.72,0.00,,"August 28, 2020",0,2020-08-07 3:57PM EDT,"1,132",,,
0.00,0.58,0.00,,"August 28, 2020",0,2020-08-07 3:44PM EDT,123,,,
0.00,2.00,0.00,,"September 11, 2020",0,2020-08-07 2:39PM EDT,5,,,
0.00,2.18,0.00,,"September 11, 2020",0,2020-08-07 3:58PM EDT,36,,,
0.00,2.60,0.00,,"September 11, 2020",0,2020-08-07 3:59PM EDT,28,,,
0.00,3.26,0.00,,"September 11, 2020",0,2020-08-07 2:39PM EDT,29,,,
0.00,6.45,0.00,,"October 16, 2020",0,2020-08-07 3:53PM EDT,205,,,
0.00,8.01,0.00,,"October 16, 2020",0,2020-08-07 3:53PM EDT,200,,,
0.00,9.95,0.00,,"October 16, 2020",0,2020-08-07 3:59PM EDT,113,,,
0.00,12.10,0.00,,"October 16, 2020",0,2020-08-07 3:42PM EDT,147,,,
0.00,2.93,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,"1,371",,,
0.00,2.24,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,"7,953",,,
0.00,1.70,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,859,,,
0.00,1.33,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,"2,471",,,
0.00,1.04,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,487,,,
0.00,0.82,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,"3,327",,,
0.00,0.82,0.00,,"September 4, 2020",0,2020-08-07 3:31PM EDT,70,,,
0.00,0.59,0.00,,"September 4, 2020",0,2020-08-07 3:54PM EDT,128,,,
0.00,0.56,0.00,,"September 4, 2020",0,2020-08-07 3:56PM EDT,38,,,
0.00,0.45,0.00,,"September 4, 2020",0,2020-08-07 3:03PM EDT,25,,,
0.00,0.34,0.00,,"September 4, 2020",0,2020-08-07 1:10PM EDT,18,,,
0.00,0.35,0.00,,"September 4, 2020",0,2020-08-07 3:40PM EDT,8,,,
0.00,0.27,0.00,,"September 18, 2020",0,2020-08-07 3:55PM EDT,315,,,
0.00,0.03,0.00,,"September 18, 2020",0,2020-08-07 3:29PM EDT,4,,,
0.00,0.02,0.00,,"September 18, 2020",0,2020-07-27 11:28AM EDT,40,,,
0.00,0.04,0.00,,"September 18, 2020",0,2020-07-21 9:30AM EDT,8,,,
0.00,8.75,0.00,,"March 19, 2021",0,2020-08-07 3:34PM EDT,14,,,
0.00,9.37,0.00,,"March 19, 2021",0,2020-08-07 12:13PM EDT,1,,,
0.00,11.63,0.00,,"March 19, 2021",0,2020-08-07 1:57PM EDT,17,,,
0.00,13.00,0.00,,"March 19, 2021",0,2020-08-07 1:33PM EDT,41,,,
0.00,18.40,0.00,,"December 18, 2020",0,2020-08-07 2:56PM EDT,116,,,
0.00,21.00,0.00,,"December 18, 2020",0,2020-08-07 2:03PM EDT,13,,,
0.00,21.70,0.00,,"December 18, 2020",0,2020-08-06 2:50PM EDT,4,,,
0.00,24.30,0.00,,"December 18, 2020",0,2020-08-06 3:24PM EDT,-,,,
0.00,29.10,0.00,,"December 18, 2020",0,2020-08-05 2:41PM EDT,2,,,
0.00,32.10,0.00,,"December 18, 2020",0,2020-08-06 12:27PM EDT,-,,,
0.00,0.10,0.00,,"January 15, 2021",0,2020-08-04 2:14PM EDT,1,,,
0.00,0.15,0.00,,"January 15, 2021",0,2020-08-06 3:19PM EDT,1,,,
0.00,0.18,0.00,,"January 15, 2021",0,2020-07-27 11:59AM EDT,2,,,
0.00,0.20,0.00,,"January 15, 2021",0,2020-08-04 1:52PM EDT,10,,,
0.00,0.24,0.00,,"January 15, 2021",0,2020-08-05 11:25AM EDT,201,,,
0.00,0.30,0.00,,"January 15, 2021",0,2020-07-28 1:19PM EDT,19,,,
0.00,0.35,0.00,,"January 15, 2021",0,2020-08-05 2:48PM EDT,2,,,
0.00,0.45,0.00,,"August 28, 2020",0,2020-08-07 3:56PM EDT,240,,,
0.00,0.39,0.00,,"August 28, 2020",0,2020-08-07 3:49PM EDT,46,,,
0.00,0.29,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,75,,,
0.00,0.26,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,10,,,
0.00,0.22,0.00,,"August 28, 2020",0,2020-08-07 1:35PM EDT,4,,,
0.00,0.20,0.00,,"August 28, 2020",0,2020-08-07 3:11PM EDT,30,,,
0.00,3.58,0.00,,"September 11, 2020",0,2020-08-07 3:59PM EDT,25,,,
0.00,4.34,0.00,,"September 11, 2020",0,2020-08-07 3:27PM EDT,131,,,
0.00,4.99,0.00,,"September 11, 2020",0,2020-08-07 3:57PM EDT,31,,,
0.00,5.93,0.00,,"September 11, 2020",0,2020-08-07 3:23PM EDT,92,,,
0.00,6.75,0.00,,"September 11, 2020",0,2020-08-07 3:57PM EDT,30,,,
0.00,7.92,0.00,,"September 11, 2020",0,2020-08-07 3:03PM EDT,35,,,
0.00,14.55,0.00,,"October 16, 2020",0,2020-08-07 3:59PM EDT,303,,,
0.00,17.65,0.00,,"October 16, 2020",0,2020-08-07 2:02PM EDT,25,,,
0.00,20.75,0.00,,"October 16, 2020",0,2020-08-07 1:35PM EDT,3,,,
0.00,22.35,0.00,,"October 16, 2020",0,2020-08-07 9:33AM EDT,1,,,
0.00,30.71,0.00,,"October 16, 2020",0,2020-08-04 9:50AM EDT,2,,,
0.00,0.71,0.00,,"August 21, 2020",-,2020-08-07 3:56PM EDT,172,,,
0.00,0.57,0.00,,"August 21, 2020",0,2020-08-07 3:57PM EDT,901,,,
0.00,0.48,0.00,,"August 21, 2020",-,2020-08-07 3:59PM EDT,60,,,
0.00,0.41,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,"1,277",,,
0.00,0.33,0.00,,"September 4, 2020",0,2020-08-07 3:48PM EDT,14,,,
0.00,0.26,0.00,,"September 4, 2020",0,2020-08-07 3:45PM EDT,6,,,
0.00,0.19,0.00,,"September 4, 2020",0,2020-08-07 1:20PM EDT,2,,,
0.00,0.22,0.00,,"September 4, 2020",0,2020-08-07 12:42PM EDT,11,,,
0.00,0.13,0.00,,"September 4, 2020",0,2020-08-07 12:57PM EDT,12,,,
0.00,0.17,0.00,,"September 4, 2020",0,2020-08-07 2:03PM EDT,41,,,
0.00,0.02,0.00,,"September 18, 2020",0,2020-08-03 11:57AM EDT,4,,,
0.00,0.02,0.00,,"September 18, 2020",0,2020-08-03 3:56PM EDT,300,,,
0.00,0.02,0.00,,"September 18, 2020",0,2020-08-03 3:49PM EDT,75,,,
0.00,0.06,0.00,,"September 18, 2020",0,2020-08-03 9:59AM EDT,5,,,
0.00,0.03,0.00,,"September 18, 2020",0,2020-08-07 3:16PM EDT,3,,,
0.00,0.03,0.00,,"September 18, 2020",0,2020-08-07 2:36PM EDT,2,,,
0.00,14.95,0.00,,"March 19, 2021",0,2020-08-07 3:34PM EDT,2,,,
0.00,17.05,0.00,,"March 19, 2021",0,2020-08-07 2:19PM EDT,2,,,
0.00,18.75,0.00,,"March 19, 2021",0,2020-08-07 3:42PM EDT,8,,,
0.00,20.35,0.00,,"March 19, 2021",0,2020-08-07 12:45PM EDT,49,,,
0.00,23.35,0.00,,"March 19, 2021",0,2020-08-07 3:42PM EDT,50,,,
0.00,25.92,0.00,,"March 19, 2021",0,2020-08-07 3:55PM EDT,3,,,
0.00,35.56,0.00,,"December 18, 2020",0,2020-08-06 10:29AM EDT,3,,,
0.00,41.20,0.00,,"December 18, 2020",0,2020-08-06 3:20PM EDT,5,,,
50.15,53.45,51.25,,"December 18, 2020",8,2020-07-08 9:34AM EDT,4,,,
0.00,63.00,0.00,,"December 18, 2020",0,2020-08-04 11:25AM EDT,1,,,
0.00,0.30,0.00,,"January 15, 2021",0,2020-08-03 2:05PM EDT,1,,,
0.00,0.45,0.00,,"January 15, 2021",0,2020-08-07 3:49PM EDT,263,,,
0.00,0.55,0.00,,"January 15, 2021",0,2020-08-07 10:11AM EDT,15,,,
0.00,0.67,0.00,,"January 15, 2021",0,2020-08-07 3:37PM EDT,22,,,
0.00,0.80,0.00,,"January 15, 2021",0,2020-08-07 1:05PM EDT,11,,,
0.00,0.18,0.00,,"August 28, 2020",0,2020-08-07 3:17PM EDT,15,,,
0.00,0.16,0.00,,"August 28, 2020",0,2020-08-07 12:47PM EDT,15,,,
0.00,0.12,0.00,,"August 28, 2020",0,2020-08-07 3:57PM EDT,102,,,
0.00,0.12,0.00,,"August 28, 2020",0,2020-08-07 3:48PM EDT,69,,,
0.00,0.12,0.00,,"August 28, 2020",0,2020-08-07 3:41PM EDT,33,,,
0.00,0.23,0.00,,"August 28, 2020",0,2020-08-07 3:38PM EDT,28,,,
0.00,8.85,0.00,,"September 11, 2020",0,2020-08-07 3:46PM EDT,61,,,
0.00,10.13,0.00,,"September 11, 2020",0,2020-08-07 3:46PM EDT,23,,,
0.00,11.76,0.00,,"September 11, 2020",0,2020-08-07 3:57PM EDT,63,,,
0.00,11.30,0.00,,"September 11, 2020",0,2020-08-06 2:37PM EDT,1,,,
0.00,12.80,0.00,,"September 11, 2020",0,2020-08-06 3:15PM EDT,2,,,
0.00,14.84,0.00,,"September 11, 2020",0,2020-08-06 3:15PM EDT,1,,,
0.00,40.51,0.00,,"October 16, 2020",0,2020-08-07 1:08PM EDT,2,,,
0.00,56.00,0.00,,"October 16, 2020",0,2020-07-14 1:05PM EDT,2,,,
0.00,0.32,0.00,,"August 21, 2020",0,2020-08-07 3:57PM EDT,292,,,
0.00,0.26,0.00,,"August 21, 2020",0,2020-08-07 3:52PM EDT,759,,,
0.00,0.20,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,156,,,
0.00,0.18,0.00,,"August 21, 2020",0,2020-08-07 3:35PM EDT,187,,,
0.00,0.16,0.00,,"August 21, 2020",0,2020-08-07 3:58PM EDT,135,,,
0.00,0.50,0.00,,"September 4, 2020",0,2020-08-07 2:27PM EDT,19,,,
0.00,0.62,0.00,,"September 4, 2020",0,2020-08-07 3:48PM EDT,16,,,
0.00,0.74,0.00,,"September 4, 2020",0,2020-08-07 3:41PM EDT,2,,,
0.00,0.90,0.00,,"September 4, 2020",0,2020-08-07 3:49PM EDT,23,,,
0.00,0.98,0.00,,"September 4, 2020",0,2020-08-07 3:50PM EDT,13,,,
0.00,1.17,0.00,,"September 4, 2020",0,2020-08-07 3:51PM EDT,190,,,
0.00,0.02,0.00,,"September 18, 2020",0,2020-08-03 1:56PM EDT,1,,,
0.00,0.03,0.00,,"September 18, 2020",0,2020-08-07 10:51AM EDT,10,,,
0.00,0.05,0.00,,"September 18, 2020",0,2020-08-05 2:40PM EDT,1,,,
0.00,28.40,0.00,,"March 19, 2021",0,2020-08-07 1:38PM EDT,1,,,
0.00,33.14,0.00,,"March 19, 2021",0,2020-08-06 1:41PM EDT,3,,,
0.00,40.26,0.00,,"March 19, 2021",0,2020-08-06 11:28AM EDT,3,,,
47.80,47.00,49.20,,"March 19, 2021",16,2020-07-09 11:02AM EDT,2,,,
55.65,53.64,57.05,,"March 19, 2021",8,2020-07-09 1:41PM EDT,1,,,
0.00,0.98,0.00,,"January 15, 2021",0,2020-08-07 12:52PM EDT,10,,,
0.00,1.17,0.00,,"January 15, 2021",0,2020-08-07 1:16PM EDT,16,,,
0.00,1.51,0.00,,"January 15, 2021",0,2020-08-07 1:50PM EDT,4,,,
0.00,1.71,0.00,,"January 15, 2021",0,2020-08-06 12:10PM EDT,29,,,
0.00,2.20,0.00,,"January 15, 2021",0,2020-08-07 3:34PM EDT,28,,,
0.00,2.75,0.00,,"January 15, 2021",0,2020-08-07 2:27PM EDT,47,,,
0.00,0.32,0.00,,"August 28, 2020",0,2020-08-07 3:44PM EDT,27,,,
0.00,0.30,0.00,,"August 28, 2020",0,2020-08-05 10:46AM EDT,9,,,
0.00,0.49,0.00,,"August 28, 2020",0,2020-08-07 3:55PM EDT,454,,,
0.00,0.62,0.00,,"August 28, 2020",0,2020-08-07 3:27PM EDT,65,,,
0.00,0.76,0.00,,"August 28, 2020",0,2020-08-07 2:52PM EDT,80,,,
0.00,0.98,0.00,,"August 28, 2020",0,2020-08-07 2:23PM EDT,32,,,
0.00,18.81,0.00,,"September 11, 2020",0,2020-08-07 3:59PM EDT,5,,,
0.00,19.23,0.00,,"September 11, 2020",0,2020-08-07 11:56AM EDT,14,,,
0.00,23.75,0.00,,"September 11, 2020",0,2020-08-05 9:58AM EDT,-,,,
0.00,0.14,0.00,,"August 21, 2020",0,2020-08-07 3:01PM EDT,58,,,
0.00,0.11,0.00,,"August 21, 2020",0,2020-08-07 3:27PM EDT,227,,,
0.00,0.08,0.00,,"August 21, 2020",0,2020-08-07 3:01PM EDT,69,,,
0.00,0.09,0.00,,"August 21, 2020",0,2020-08-07 1:04PM EDT,19,,,
0.00,0.07,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,59,,,
0.00,0.05,0.00,,"August 21, 2020",0,2020-08-07 3:16PM EDT,37,,,
0.00,1.32,0.00,,"September 4, 2020",0,2020-08-07 3:52PM EDT,86,,,
0.00,1.64,0.00,,"September 4, 2020",0,2020-08-07 3:52PM EDT,506,,,
0.00,2.00,0.00,,"September 4, 2020",0,2020-08-07 3:59PM EDT,223,,,
0.00,2.40,0.00,,"September 4, 2020",0,2020-08-07 3:59PM EDT,434,,,
0.00,2.83,0.00,,"September 4, 2020",0,2020-08-07 3:55PM EDT,246,,,
0.00,3.39,0.00,,"September 4, 2020",0,2020-08-07 3:56PM EDT,673,,,
0.00,4.05,0.00,,"September 4, 2020",0,2020-08-07 3:58PM EDT,229,,,
0.00,4.85,0.00,,"September 4, 2020",0,2020-08-07 3:59PM EDT,404,,,
0.00,5.82,0.00,,"September 4, 2020",0,2020-08-07 3:55PM EDT,35,,,
0.00,0.06,0.00,,"September 18, 2020",0,2020-08-07 10:51AM EDT,18,,,
0.00,0.09,0.00,,"September 18, 2020",0,2020-08-07 2:16PM EDT,1,,,
0.00,0.10,0.00,,"September 18, 2020",0,2020-08-07 12:08PM EDT,9,,,
0.00,0.11,0.00,,"September 18, 2020",0,2020-08-07 12:27PM EDT,10,,,
0.00,0.18,0.00,,"September 18, 2020",0,2020-08-07 3:26PM EDT,8,,,
0.00,0.23,0.00,,"September 18, 2020",0,2020-08-07 3:52PM EDT,141,,,
0.00,87.30,0.00,,"March 19, 2021",2,2020-07-09 4:58PM EDT,8,,,
0.00,115.80,0.00,,"March 19, 2021",10,2020-07-09 4:58PM EDT,2,,,
0.00,3.25,0.00,,"January 15, 2021",0,2020-08-07 3:50PM EDT,92,,,
0.00,3.85,0.00,,"January 15, 2021",0,2020-08-07 3:25PM EDT,739,,,
0.00,4.60,0.00,,"January 15, 2021",0,2020-08-07 3:03PM EDT,107,,,
0.00,5.45,0.00,,"January 15, 2021",0,2020-08-07 3:02PM EDT,230,,,
0.00,6.40,0.00,,"January 15, 2021",0,2020-08-07 3:50PM EDT,265,,,
0.00,1.03,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,364,,,
0.00,1.30,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,203,,,
0.00,1.62,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,891,,,
0.00,1.96,0.00,,"August 28, 2020",0,2020-08-07 3:53PM EDT,180,,,
0.00,2.46,0.00,,"August 28, 2020",0,2020-08-07 3:57PM EDT,430,,,
0.00,3.04,0.00,,"August 28, 2020",0,2020-08-07 3:55PM EDT,120,,,
0.00,28.10,0.00,,"September 11, 2020",0,2020-08-05 9:52AM EDT,-,,,
0.00,0.05,0.00,,"August 21, 2020",0,2020-08-07 3:46PM EDT,78,,,
0.00,0.04,0.00,,"August 21, 2020",0,2020-08-07 3:51PM EDT,3,,,
0.00,0.04,0.00,,"August 21, 2020",0,2020-08-07 3:41PM EDT,107,,,
0.00,0.05,0.00,,"August 21, 2020",0,2020-08-06 3:56PM EDT,32,,,
0.00,0.08,0.00,,"August 21, 2020",0,2020-08-07 3:21PM EDT,23,,,
0.00,0.10,0.00,,"August 21, 2020",0,2020-08-07 3:50PM EDT,17,,,
0.00,0.11,0.00,,"August 21, 2020",0,2020-08-07 3:34PM EDT,354,,,
0.00,6.80,0.00,,"September 4, 2020",0,2020-08-07 3:45PM EDT,110,,,
0.00,8.10,0.00,,"September 4, 2020",0,2020-08-07 3:55PM EDT,62,,,
0.00,9.20,0.00,,"September 4, 2020",0,2020-08-07 3:50PM EDT,120,,,
0.00,9.61,0.00,,"September 4, 2020",0,2020-08-07 9:36AM EDT,11,,,
0.00,11.60,0.00,,"September 4, 2020",0,2020-08-07 12:18PM EDT,6,,,
0.00,12.76,0.00,,"September 4, 2020",0,2020-08-07 11:25AM EDT,1,,,
0.00,0.28,0.00,,"September 18, 2020",0,2020-08-07 3:00PM EDT,164,,,
0.00,0.31,0.00,,"September 18, 2020",0,2020-08-07 10:14AM EDT,5,,,
0.00,0.47,0.00,,"September 18, 2020",0,2020-08-07 3:44PM EDT,28,,,
0.00,0.62,0.00,,"September 18, 2020",0,2020-08-07 3:46PM EDT,50,,,
0.00,7.45,0.00,,"January 15, 2021",0,2020-08-07 3:50PM EDT,154,,,
0.00,8.60,0.00,,"January 15, 2021",0,2020-08-07 3:46PM EDT,69,,,
0.00,10.15,0.00,,"January 15, 2021",0,2020-08-07 3:24PM EDT,115,,,
0.00,11.70,0.00,,"January 15, 2021",0,2020-08-07 3:39PM EDT,440,,,
0.00,3.75,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,521,,,
0.00,4.60,0.00,,"August 28, 2020",0,2020-08-07 3:58PM EDT,129,,,
0.00,5.70,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,"1,757",,,
0.00,7.20,0.00,,"August 28, 2020",0,2020-08-07 3:10PM EDT,74,,,
0.00,8.30,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,129,,,
0.00,9.80,0.00,,"August 28, 2020",0,2020-08-07 3:59PM EDT,56,,,
0.00,0.15,0.00,,"August 21, 2020",0,2020-08-07 3:59PM EDT,92,,,
0.00,0.18,0.00,,"August 21, 2020",0,2020-08-07 1:30PM EDT,83,,,
0.00,0.19,0.00,,"August 21, 2020",0,2020-08-07 3:55PM EDT,690,,,
0.00,0.27,0.00,,"August 21, 2020",0,2020-08-07 2:22PM EDT,35,,,
0.00,13.20,0.00,,"September 4, 2020",0,2020-08-06 3:59PM EDT,15,,,
0.00,18.00,0.00,,"September 4, 2020",0,2020-08-06 2:31PM EDT,1,,,
0.00,32.35,0.00,,"September 4, 2020",0,2020-07-30 9:30AM EDT,-,,,
0.00,23.31,0.00,,"September 4, 2020",0,2020-08-04 9:30AM EDT,1,,,
0.00,23.89,0.00,,"September 4, 2020",0,2020-08-06 3:25PM EDT,-,,,
0.00,0.81,0.00,,"September 18, 2020",0,2020-08-07 3:49PM EDT,"1,824",,,
0.00,1.12,0.00,,"September 18, 2020",0,2020-08-07 3:51PM EDT,522,,,
0.00,1.51,0.00,,"September 18, 2020",0,2020-08-07 3:59PM EDT,648,,,
0.00,2.04,0.00,,"September 18, 2020",0,2020-08-07 3:53PM EDT,826,,,
0.00,13.46,0.00,,"January 15, 2021",0,2020-08-07 3:31PM EDT,591,,,
0.00,15.48,0.00,,"January 15, 2021",0,2020-08-07 3:29PM EDT,245,,,
0.00,17.60,0.00,,"January 15, 2021",0,2020-08-07 3:29PM EDT,111,,,
0.00,19.72,0.00,,"January 15, 2021",0,2020-08-07 3:56PM EDT,90,,,
0.00,21.14,0.00,,"January 15, 2021",0,2020-08-07 11:59AM EDT,5,,,
0.00,25.15,0.00,,"January 15, 2021",0,2020-08-07 3:10PM EDT,12,,,
0.00,11.75,0.00,,"August 28, 2020",0,2020-08-07 3:10PM EDT,18,,,
0.00,11.57,0.00,,"August 28, 2020",0,2020-08-07 9:54AM EDT,2,,,
0.00,14.82,0.00,,"August 28, 2020",0,2020-08-06 11:03AM EDT,2,,,
0.00,15.37,0.00,,"August 28, 2020",0,2020-08-07 9:54AM EDT,2,,,
0.00,21.90,0.00,,"August 28, 2020",0,2020-08-03 9:30AM EDT,1,,,
0.00,0.30,0.00,,"August 21, 2020",0,2020-08-07 3:46PM EDT,160,,,
0.00,0.38,0.00,,"August 21, 2020",0,2020-08-07 3:57PM EDT,40,,,
0.00,0.47,0.00,,"August 21, 2020",0,2020-08-07 3:54PM EDT,356,,,
0.00,26.12,0.00,,"September 4, 2020",0,2020-08-06 3:25PM EDT,-,,,
0.00,75.15,0.00,,"September 4, 2020",0,2020-08-03 3:23PM EDT,8,,,
0.00,94.20,0.00,,"September 4, 2020",0,2020-07-31 11:10AM EDT,1,,,
0.00,85.10,0.00,,"September 4, 2020",0,2020-08-03 3:23PM EDT,9,,,
0.00,2.80,0.00,,"September 18, 2020",0,2020-08-07 3:59PM EDT,532,,,
0.00,3.78,0.00,,"September 18, 2020",0,2020-08-07 3:59PM EDT,383,,,
