ask,bid,change,contract_name,expiration,implied_volatility,last_trade,open_interest,option_type,perc_change,strike,volume
91.95,98.70,92.60,MSFT201016C00115000,"October 16, 2020",10,2020-08-06 12:55PM EDT,8,call,0.00,115.00,-
7.60,6.33,8.60,MSFT220617P00125000,"June 17, 2022",172,2020-08-03 3:22PM EDT,5,put,0.00,125.00,-
8.70,7.50,9.65,MSFT220617P00130000,"June 17, 2022",534,2020-07-22 3:15PM EDT,2,put,0.00,130.00,-
9.90,10.02,10.90,MSFT220617P00135000,"June 17, 2022",64,2020-07-31 10:30AM EDT,3,put,0.00,135.00,-
11.20,10.20,12.20,MSFT220617P00140000,"June 17, 2022",345,2020-08-04 2:51PM EDT,5,put,0.00,140.00,-
12.40,10.25,13.60,MSFT220617P00145000,"June 17, 2022",461,2020-08-03 3:46PM EDT,55,put,0.00,145.00,-
14.05,12.85,15.05,MSFT220617P00150000,"June 17, 2022",993,2020-08-05 3:25PM EDT,1,put,0.00,150.00,-
15.55,14.43,16.65,MSFT220617P00155000,"June 17, 2022",280,2020-08-05 2:48PM EDT,3,put,0.00,155.00,-
17.25,16.80,18.00,MSFT220617P00160000,"June 17, 2022",719,2020-08-07 1:46PM EDT,2,put,0.00,160.00,-
0.00,128.90,0.00,MSFT210115C00055000,"January 15, 2021",4,2020-07-09 4:58PM EDT,4,call,0.00,55.00,-
146.75,150.70,147.80,MSFT210115C00060000,"January 15, 2021",21,2020-08-03 9:30AM EDT,1,call,0.00,60.00,-
139.25,140.00,140.60,MSFT210115C00065000,"January 15, 2021",17,2020-07-01 11:44AM EDT,1,call,0.00,65.00,-
136.75,141.20,137.70,MSFT210115C00070000,"January 15, 2021",271,2020-08-03 9:30AM EDT,1,call,0.00,70.00,-
131.65,140.33,132.80,MSFT210115C00075000,"January 15, 2021",166,2020-08-07 9:48AM EDT,9,call,0.00,75.00,-
126.70,123.75,127.70,MSFT210115C00080000,"January 15, 2021",651,2020-07-31 3:16PM EDT,5,call,0.00,80.00,-
121.85,128.00,122.80,MSFT210115C00085000,"January 15, 2021","1,910",2020-08-06 10:07AM EDT,2,call,0.00,85.00,-
116.65,123.20,117.90,MSFT210115C00090000,"January 15, 2021",694,2020-08-07 12:11PM EDT,1,call,0.00,90.00,-
118.00,107.68,120.55,MSFT210115C00092500,"January 15, 2021",99,2020-06-22 3:08PM EDT,10,call,0.00,92.50,-
12.40,12.32,12.80,MSFT210618P00170000,"June 18, 2021","3,514",2020-08-10 9:37AM EDT,1,put,+0.71,170.00,+6.12%
14.00,12.15,14.45,MSFT210618P00175000,"June 18, 2021","2,797",2020-08-06 10:24AM EDT,91,put,0.00,175.00,-
15.75,15.82,16.00,MSFT210618P00180000,"June 18, 2021","6,376",2020-08-10 11:14AM EDT,148,put,+1.17,180.00,+7.99%
17.55,16.50,18.05,MSFT210618P00185000,"June 18, 2021","1,274",2020-08-07 1:19PM EDT,10,put,0.00,185.00,-
19.60,20.00,20.10,MSFT210618P00190000,"June 18, 2021","1,721",2020-08-10 10:53AM EDT,13,put,+2.55,190.00,+14.61%
21.75,21.96,22.25,MSFT210618P00195000,"June 18, 2021",942,2020-08-05 9:33AM EDT,1,put,+3.07,195.00,+16.25%
24.10,24.22,24.70,MSFT210618P00200000,"June 18, 2021","2,109",2020-08-10 11:26AM EDT,7,put,+1.22,200.00,+5.30%
135.75,138.00,137.15,MSFT210319C00065000,"March 19, 2021",4,2020-06-24 9:37AM EDT,2,call,0.00,65.00,-
77.50,87.22,78.30,MSFT201120C00130000,"November 20, 2020",22,2020-08-03 2:40PM EDT,3,call,0.00,130.00,-
126.60,133.60,127.80,MSFT201218C00080000,"December 18, 2020",3,2020-07-13 10:49AM EDT,1,call,0.00,80.00,-
87.00,94.20,87.40,MSFT201016C00120000,"October 16, 2020",72,2020-08-06 1:16PM EDT,4,call,0.00,120.00,-
81.80,89.00,82.85,MSFT201016C00125000,"October 16, 2020",68,2020-08-06 1:47PM EDT,13,call,0.00,125.00,-
77.00,87.08,77.80,MSFT201016C00130000,"October 16, 2020",167,2020-08-03 2:40PM EDT,2,call,0.00,130.00,-
71.95,77.28,72.90,MSFT201016C00135000,"October 16, 2020",335,2020-08-07 3:38PM EDT,24,call,0.00,135.00,-
66.60,72.40,67.75,MSFT201016C00140000,"October 16, 2020",160,2020-08-07 3:05PM EDT,4,call,0.00,140.00,-
62.10,67.50,63.15,MSFT201016C00145000,"October 16, 2020",252,2020-08-06 10:44AM EDT,2,call,0.00,145.00,-
57.50,58.10,58.05,MSFT201016C00150000,"October 16, 2020",456,2020-08-10 11:44AM EDT,2,call,-4.62,150.00,-7.37%
52.60,58.24,53.40,MSFT201016C00155000,"October 16, 2020",418,2020-08-05 3:30PM EDT,1,call,0.00,155.00,-
47.95,53.55,48.80,MSFT201016C00160000,"October 16, 2020","1,588",2020-08-07 12:57PM EDT,12,call,0.00,160.00,-
19.00,19.54,20.10,MSFT220617P00165000,"June 17, 2022",319,2020-07-14 10:18AM EDT,1,put,+0.29,165.00,+1.51%
20.85,18.70,21.95,MSFT220617P00170000,"June 17, 2022",462,2020-08-07 9:50AM EDT,4,put,0.00,170.00,-
22.70,23.04,23.90,MSFT220617P00175000,"June 17, 2022",128,2020-07-16 3:43PM EDT,2,put,0.00,175.00,-
24.90,24.75,25.85,MSFT220617P00180000,"June 17, 2022",769,2020-07-28 9:58AM EDT,2,put,0.00,180.00,-
27.25,23.15,28.25,MSFT220617P00185000,"June 17, 2022",288,2020-08-03 1:21PM EDT,3,put,0.00,185.00,-
29.35,30.17,30.85,MSFT220617P00190000,"June 17, 2022",94,2020-08-10 11:39AM EDT,2,put,+4.87,190.00,+19.25%
32.00,28.55,33.05,MSFT220617P00195000,"June 17, 2022",446,2020-08-04 9:38AM EDT,1,put,0.00,195.00,-
34.65,34.70,35.55,MSFT220617P00200000,"June 17, 2022",987,2020-08-07 12:49PM EDT,1,put,+2.35,200.00,+7.26%
111.45,118.23,112.70,MSFT210115C00095000,"January 15, 2021",456,2020-08-07 12:11PM EDT,1,call,0.00,95.00,-
109.30,119.00,110.30,MSFT210115C00097500,"January 15, 2021",830,2020-08-03 2:45PM EDT,1,call,0.00,97.50,-
106.85,107.00,107.90,MSFT210115C00100000,"January 15, 2021","1,571",2020-08-07 11:49AM EDT,1,call,-7.30,100.00,-6.39%
101.85,99.30,102.85,MSFT210115C00105000,"January 15, 2021","3,216",2020-07-28 9:30AM EDT,1,call,0.00,105.00,-
97.00,104.50,98.00,MSFT210115C00110000,"January 15, 2021","2,161",2020-08-06 1:47PM EDT,1,call,0.00,110.00,-
92.25,96.08,93.15,MSFT210115C00115000,"January 15, 2021","2,401",2020-08-04 11:34AM EDT,11,call,0.00,115.00,-
87.40,89.18,88.25,MSFT210115C00120000,"January 15, 2021","8,797",2020-08-10 9:33AM EDT,3,call,-5.82,120.00,-6.13%
82.55,84.30,83.45,MSFT210115C00125000,"January 15, 2021","5,601",2020-08-10 10:25AM EDT,7,call,-6.37,125.00,-7.03%
77.55,80.25,78.70,MSFT210115C00130000,"January 15, 2021","3,887",2020-08-07 11:16AM EDT,3,call,-5.25,130.00,-6.14%
29.15,28.85,29.75,MSFT210618P00210000,"June 18, 2021",893,2020-08-07 3:40PM EDT,1,put,+1.50,210.00,+5.48%
34.95,31.10,35.45,MSFT210618P00220000,"June 18, 2021",752,2020-08-07 11:53AM EDT,1,put,0.00,220.00,-
41.10,37.10,42.05,MSFT210618P00230000,"June 18, 2021",569,2020-08-05 10:09AM EDT,3,put,0.00,230.00,-
48.05,44.25,49.20,MSFT210618P00240000,"June 18, 2021",200,2020-08-05 1:38PM EDT,3,put,0.00,240.00,-
55.20,50.39,56.05,MSFT210618P00250000,"June 18, 2021",371,2020-08-07 11:53AM EDT,1,put,0.00,250.00,-
62.90,58.15,63.95,MSFT210618P00260000,"June 18, 2021",130,2020-08-07 11:55AM EDT,1,put,0.00,260.00,-
71.00,76.43,71.85,MSFT210618P00270000,"June 18, 2021",36,2020-07-24 9:47AM EDT,1,put,0.00,270.00,-
0.00,114.89,0.00,MSFT210319C00070000,"March 19, 2021",3,2020-07-09 4:58PM EDT,4,call,0.00,70.00,-
0.00,71.30,0.00,MSFT210319C00075000,"March 19, 2021",0,2020-07-09 4:58PM EDT,116,call,0.00,75.00,-
0.00,98.00,0.00,MSFT210319C00080000,"March 19, 2021",1,2020-07-09 4:58PM EDT,1,call,0.00,80.00,-
0.00,86.70,0.00,MSFT210319C00085000,"March 19, 2021",21,2020-07-09 4:58PM EDT,1,call,0.00,85.00,-
0.00,93.74,0.00,MSFT210319C00090000,"March 19, 2021",431,2020-07-09 4:58PM EDT,1,call,0.00,90.00,-
0.00,95.92,0.00,MSFT210319C00095000,"March 19, 2021",607,2020-07-09 4:58PM EDT,2,call,0.00,95.00,-
107.00,108.03,108.00,MSFT210319C00100000,"March 19, 2021","1,029",2020-08-10 11:30AM EDT,2,call,+2.93,100.00,+2.79%
101.80,105.83,102.95,MSFT210319C00105000,"March 19, 2021","1,569",2020-08-04 11:40AM EDT,23,call,0.00,105.00,-
18.65,21.15,19.55,MSFT200925C00192500,"September 25, 2020",1,2020-08-10 9:41AM EDT,5,call,-1.85,192.50,-8.04%
67.75,70.55,68.75,MSFT201120C00140000,"November 20, 2020",215,2020-08-10 9:47AM EDT,1,call,-4.65,140.00,-6.18%
58.55,60.50,59.40,MSFT201120C00150000,"November 20, 2020",49,2020-08-10 10:09AM EDT,8,call,-3.20,150.00,-5.02%
49.40,54.83,50.50,MSFT201120C00160000,"November 20, 2020",61,2020-08-05 11:36AM EDT,2,call,0.00,160.00,-
45.30,50.60,46.10,MSFT201120C00165000,"November 20, 2020",49,2020-08-03 11:35AM EDT,1,call,0.00,165.00,-
40.95,41.31,41.75,MSFT201120C00170000,"November 20, 2020",90,2020-08-06 3:11PM EDT,1,call,-7.69,170.00,-15.69%
37.15,37.50,37.55,MSFT201120C00175000,"November 20, 2020","1,486",2020-08-07 2:07PM EDT,9,call,-3.58,175.00,-8.71%
33.30,34.00,33.75,MSFT201120C00180000,"November 20, 2020",706,2020-08-10 10:46AM EDT,1,call,-4.00,180.00,-10.53%
29.65,30.00,30.15,MSFT201120C00185000,"November 20, 2020",861,2020-08-10 11:45AM EDT,68,call,-5.63,185.00,-15.80%
122.00,126.13,122.85,MSFT201218C00085000,"December 18, 2020",1,2020-07-22 3:39PM EDT,1,call,0.00,85.00,-
110.80,108.12,112.15,MSFT201218C00090000,"December 18, 2020",25,2020-06-24 12:22PM EDT,5,call,0.00,90.00,-
0.00,77.00,0.00,MSFT201218C00095000,"December 18, 2020",2,2020-07-09 4:57PM EDT,1,call,0.00,95.00,-
107.00,114.40,107.90,MSFT201218C00100000,"December 18, 2020",312,2020-08-07 11:31AM EDT,1,call,0.00,100.00,-
0.00,70.54,0.00,MSFT201218C00105000,"December 18, 2020",11,2020-07-09 4:57PM EDT,4,call,0.00,105.00,-
96.90,104.09,97.85,MSFT201218C00110000,"December 18, 2020",83,2020-08-03 1:05PM EDT,1,call,0.00,110.00,-
92.10,98.83,93.15,MSFT201218C00115000,"December 18, 2020",312,2020-08-06 12:55PM EDT,4,call,0.00,115.00,-
43.40,44.01,44.10,MSFT201016C00165000,"October 16, 2020","1,314",2020-08-10 11:26AM EDT,22,call,-3.65,165.00,-7.66%
38.95,39.50,39.40,MSFT201016C00170000,"October 16, 2020","2,084",2020-08-10 11:34AM EDT,4,call,-6.75,170.00,-14.59%
34.60,36.80,35.05,MSFT201016C00175000,"October 16, 2020","1,678",2020-08-10 9:48AM EDT,2,call,-2.53,175.00,-6.43%
30.50,31.23,30.85,MSFT201016C00180000,"October 16, 2020","2,360",2020-08-10 11:28AM EDT,10,call,-4.32,180.00,-12.15%
26.65,26.90,26.85,MSFT201016C00185000,"October 16, 2020","1,902",2020-08-10 10:44AM EDT,8,call,-4.19,185.00,-13.48%
23.00,22.90,23.20,MSFT201016C00190000,"October 16, 2020","2,690",2020-08-10 10:43AM EDT,22,call,-4.20,190.00,-15.50%
19.40,19.45,19.70,MSFT201016C00195000,"October 16, 2020","2,481",2020-08-10 10:43AM EDT,65,call,-3.57,195.00,-15.51%
16.30,16.70,16.55,MSFT201016C00200000,"October 16, 2020","6,084",2020-08-10 11:33AM EDT,178,call,-3.30,200.00,-16.50%
40.05,39.00,41.05,MSFT220617P00210000,"June 17, 2022","1,452",2020-08-07 2:23PM EDT,1,put,0.00,210.00,-
45.75,45.01,46.80,MSFT220617P00220000,"June 17, 2022",320,2020-08-10 9:37AM EDT,2,put,+1.96,220.00,+4.55%
51.65,47.25,53.30,MSFT220617P00230000,"June 17, 2022",524,2020-08-03 9:56AM EDT,1,put,0.00,230.00,-
58.30,55.50,60.00,MSFT220617P00240000,"June 17, 2022",75,2020-07-21 1:58PM EDT,2,put,0.00,240.00,-
65.10,66.47,67.20,MSFT220617P00250000,"June 17, 2022",88,2020-07-31 3:03PM EDT,2,put,0.00,250.00,-
72.30,74.45,74.20,MSFT220617P00260000,"June 17, 2022",50,2020-07-24 11:13AM EDT,2,put,0.00,260.00,-
74.15,76.50,76.10,MSFT220617P00270000,"June 17, 2022",66,2020-07-08 11:24AM EDT,2,put,0.00,270.00,-
87.80,82.25,89.90,MSFT220617P00280000,"June 17, 2022",41,2020-08-03 11:05AM EDT,2,put,0.00,280.00,-
73.35,77.85,74.20,MSFT210115C00135000,"January 15, 2021","4,632",2020-08-07 2:10PM EDT,1,call,0.00,135.00,-
68.60,68.90,69.30,MSFT210115C00140000,"January 15, 2021","5,921",2020-08-10 10:59AM EDT,57,call,-4.12,140.00,-5.64%
63.70,64.09,65.00,MSFT210115C00145000,"January 15, 2021","4,875",2020-08-10 10:10AM EDT,124,call,-4.49,145.00,-6.55%
59.95,60.80,60.40,MSFT210115C00150000,"January 15, 2021","6,830",2020-08-10 11:11AM EDT,16,call,-4.20,150.00,-6.46%
55.80,57.30,56.15,MSFT210115C00155000,"January 15, 2021","5,283",2020-08-10 10:16AM EDT,1,call,-3.08,155.00,-5.10%
51.45,52.65,51.95,MSFT210115C00160000,"January 15, 2021","11,898",2020-08-07 3:56PM EDT,5,call,-3.61,160.00,-6.42%
47.35,48.80,47.75,MSFT210115C00165000,"January 15, 2021","20,349",2020-08-07 2:29PM EDT,1,call,-2.30,165.00,-4.50%
43.45,44.14,43.85,MSFT210115C00170000,"January 15, 2021","12,203",2020-08-10 11:30AM EDT,25,call,-3.20,170.00,-6.76%
79.40,73.21,80.60,MSFT210618P00280000,"June 18, 2021",5,2020-08-04 9:30AM EDT,1,put,0.00,280.00,-
97.30,101.03,98.35,MSFT210319C00110000,"March 19, 2021",134,2020-08-04 11:41AM EDT,2,call,0.00,110.00,-
92.50,92.20,93.45,MSFT210319C00115000,"March 19, 2021",319,2020-07-14 9:30AM EDT,10,call,0.00,115.00,-
87.85,89.95,88.85,MSFT210319C00120000,"March 19, 2021",375,2020-07-27 12:42PM EDT,2,call,+6.90,120.00,+8.31%
83.30,76.10,84.40,MSFT210319C00125000,"March 19, 2021",387,2020-07-24 9:43AM EDT,1,call,0.00,125.00,-
78.55,82.50,79.55,MSFT210319C00130000,"March 19, 2021","1,385",2020-08-07 12:09PM EDT,3,call,-1.55,130.00,-1.84%
74.20,80.10,75.00,MSFT210319C00135000,"March 19, 2021",383,2020-08-07 12:10PM EDT,1,call,0.00,135.00,-
16.85,19.20,17.70,MSFT200925C00195000,"September 25, 2020",35,2020-08-10 9:41AM EDT,5,call,-1.62,195.00,-7.78%
15.30,19.50,16.00,MSFT200925C00197500,"September 25, 2020",1,2020-08-07 1:42PM EDT,1,call,0.00,197.50,-
13.85,14.59,14.45,MSFT200925C00200000,"September 25, 2020",7,2020-08-10 10:46AM EDT,14,call,-3.21,200.00,-18.03%
12.30,13.30,12.80,MSFT200925C00202500,"September 25, 2020",14,2020-08-07 12:58PM EDT,23,call,-2.85,202.50,-17.65%
11.00,11.25,11.55,MSFT200925C00205000,"September 25, 2020",20,2020-08-10 11:45AM EDT,24,call,-3.65,205.00,-24.50%
9.80,9.85,10.10,MSFT200925C00207500,"September 25, 2020",6,2020-08-10 11:47AM EDT,63,call,-3.55,207.50,-26.49%
8.65,8.90,8.90,MSFT200925C00210000,"September 25, 2020",58,2020-08-10 11:36AM EDT,102,call,-2.80,210.00,-23.93%
7.50,7.80,7.80,MSFT200925C00212500,"September 25, 2020",110,2020-08-10 11:34AM EDT,40,call,-2.70,212.50,-25.71%
26.35,26.70,26.65,MSFT201120C00190000,"November 20, 2020","1,027",2020-08-10 11:14AM EDT,7,call,-3.45,190.00,-11.44%
23.00,23.40,23.45,MSFT201120C00195000,"November 20, 2020","1,031",2020-08-10 11:45AM EDT,11,call,-3.71,195.00,-13.68%
20.10,20.75,20.50,MSFT201120C00200000,"November 20, 2020","1,670",2020-08-10 11:28AM EDT,65,call,-2.65,200.00,-11.32%
17.35,17.80,17.80,MSFT201120C00205000,"November 20, 2020",19,2020-08-10 11:43AM EDT,26,call,-3.07,205.00,-14.71%
15.10,15.30,15.25,MSFT201120C00210000,"November 20, 2020","3,405",2020-08-10 11:42AM EDT,205,call,-2.78,210.00,-15.38%
12.75,13.05,13.05,MSFT201120C00215000,"November 20, 2020",391,2020-08-10 11:43AM EDT,63,call,-2.55,215.00,-16.35%
10.80,11.05,11.05,MSFT201120C00220000,"November 20, 2020","82,649",2020-08-10 11:40AM EDT,293,call,-2.70,220.00,-19.64%
9.05,9.19,9.30,MSFT201120C00225000,"November 20, 2020",78,2020-08-10 11:45AM EDT,71,call,-2.26,225.00,-19.74%
7.55,7.75,7.80,MSFT201120C00230000,"November 20, 2020","1,669",2020-08-10 11:40AM EDT,139,call,-1.90,230.00,-19.69%
87.00,94.96,88.10,MSFT201218C00120000,"December 18, 2020",522,2020-08-06 1:54PM EDT,8,call,0.00,120.00,-
82.25,85.03,83.25,MSFT201218C00125000,"December 18, 2020",260,2020-08-06 1:18PM EDT,1,call,-4.16,125.00,-4.66%
77.55,82.50,78.55,MSFT201218C00130000,"December 18, 2020",426,2020-08-07 3:10PM EDT,2,call,0.00,130.00,-
72.65,81.77,73.95,MSFT201218C00135000,"December 18, 2020",304,2020-08-03 3:38PM EDT,31,call,0.00,135.00,-
68.25,70.95,69.05,MSFT201218C00140000,"December 18, 2020",627,2020-08-10 9:47AM EDT,1,call,-5.03,140.00,-6.62%
63.70,65.64,64.50,MSFT201218C00145000,"December 18, 2020",720,2020-08-07 2:46PM EDT,120,call,-2.30,145.00,-3.39%
59.15,60.00,59.90,MSFT201218C00150000,"December 18, 2020",516,2020-08-06 2:08PM EDT,2,call,-6.50,150.00,-9.77%
13.50,13.50,13.75,MSFT201016C00205000,"October 16, 2020","3,459",2020-08-10 11:47AM EDT,510,call,-3.45,205.00,-20.35%
11.00,11.12,11.20,MSFT201016C00210000,"October 16, 2020","6,739",2020-08-10 11:44AM EDT,"1,256",call,-2.98,210.00,-21.13%
8.45,9.00,9.05,MSFT201016C00215000,"October 16, 2020","4,734",2020-08-10 11:45AM EDT,492,call,-2.60,215.00,-22.41%
7.10,7.20,7.20,MSFT201016C00220000,"October 16, 2020","6,480",2020-08-10 11:40AM EDT,586,call,-2.11,220.00,-22.66%
5.55,5.70,5.70,MSFT201016C00225000,"October 16, 2020","3,269",2020-08-10 11:40AM EDT,674,call,-2.00,225.00,-25.97%
4.35,4.30,4.45,MSFT201016C00230000,"October 16, 2020","9,557",2020-08-10 11:47AM EDT,"1,049",call,-1.65,230.00,-27.73%
3.35,3.50,3.50,MSFT201016C00235000,"October 16, 2020",296,2020-08-10 11:42AM EDT,35,call,-1.50,235.00,-30.00%
2.65,2.70,2.73,MSFT201016C00240000,"October 16, 2020","8,984",2020-08-10 11:43AM EDT,498,call,-1.10,240.00,-28.95%
39.75,41.00,40.15,MSFT210115C00175000,"January 15, 2021","17,220",2020-08-10 10:27AM EDT,4,call,-2.47,175.00,-5.68%
36.20,36.20,36.45,MSFT210115C00180000,"January 15, 2021","20,016",2020-08-10 11:47AM EDT,57,call,-3.60,180.00,-9.05%
32.65,32.30,33.05,MSFT210115C00185000,"January 15, 2021","11,888",2020-08-10 11:00AM EDT,9,call,-4.10,185.00,-11.26%
29.40,29.00,29.80,MSFT210115C00190000,"January 15, 2021","11,970",2020-08-10 11:01AM EDT,27,call,-4.25,190.00,-12.78%
26.30,26.23,26.75,MSFT210115C00195000,"January 15, 2021","5,873",2020-08-10 10:43AM EDT,19,call,-3.96,195.00,-13.12%
23.20,23.85,23.80,MSFT210115C00200000,"January 15, 2021","24,815",2020-08-10 11:41AM EDT,267,call,-3.15,200.00,-11.67%
20.80,21.30,21.20,MSFT210115C00205000,"January 15, 2021",30,2020-08-10 11:39AM EDT,46,call,-2.50,205.00,-10.50%
18.50,18.65,18.70,MSFT210115C00210000,"January 15, 2021","13,835",2020-08-10 11:40AM EDT,427,call,-2.85,210.00,-13.26%
69.70,63.35,70.65,MSFT210319C00140000,"March 19, 2021","1,095",2020-07-31 12:11PM EDT,1,call,0.00,140.00,-
65.50,67.45,66.40,MSFT210319C00145000,"March 19, 2021",806,2020-08-06 3:30PM EDT,1,call,-6.13,145.00,-8.33%
61.05,63.80,62.25,MSFT210319C00150000,"March 19, 2021","1,992",2020-08-10 9:50AM EDT,3,call,-1.70,150.00,-2.60%
56.70,64.17,57.95,MSFT210319C00155000,"March 19, 2021","2,279",2020-08-06 2:16PM EDT,2,call,0.00,155.00,-
52.95,58.06,54.10,MSFT210319C00160000,"March 19, 2021","2,475",2020-08-07 3:57PM EDT,6,call,0.00,160.00,-
49.20,50.75,50.20,MSFT210319C00165000,"March 19, 2021","1,039",2020-08-10 9:38AM EDT,6,call,-6.25,165.00,-10.96%
45.45,49.65,46.35,MSFT210319C00170000,"March 19, 2021","1,530",2020-08-07 1:30PM EDT,1,call,0.00,170.00,-
6.55,6.65,6.95,MSFT200925C00215000,"September 25, 2020",275,2020-08-10 11:20AM EDT,53,call,-2.55,215.00,-27.72%
5.55,5.80,5.90,MSFT200925C00217500,"September 25, 2020",70,2020-08-10 11:19AM EDT,19,call,-2.32,217.50,-28.57%
4.90,5.02,5.10,MSFT200925C00220000,"September 25, 2020",279,2020-08-10 11:45AM EDT,191,call,-2.03,220.00,-28.79%
4.05,4.11,4.45,MSFT200925C00222500,"September 25, 2020",40,2020-08-10 11:00AM EDT,70,call,-1.94,222.50,-32.07%
3.45,3.55,3.85,MSFT200925C00225000,"September 25, 2020",70,2020-08-10 11:00AM EDT,40,call,-1.90,225.00,-34.86%
2.97,3.47,3.25,MSFT200925C00227500,"September 25, 2020",29,2020-08-07 3:35PM EDT,2,call,-1.08,227.50,-23.74%
6.30,6.55,6.50,MSFT201120C00235000,"November 20, 2020",68,2020-08-10 11:10AM EDT,22,call,-1.37,235.00,-17.30%
5.30,5.40,5.40,MSFT201120C00240000,"November 20, 2020","77,933",2020-08-10 11:43AM EDT,"2,785",call,-1.40,240.00,-20.59%
4.35,4.45,4.50,MSFT201120C00245000,"November 20, 2020",264,2020-08-10 11:46AM EDT,17,call,-1.10,245.00,-19.82%
3.60,3.70,3.70,MSFT201120C00250000,"November 20, 2020","2,856",2020-08-10 11:46AM EDT,84,call,-1.10,250.00,-22.92%
2.41,2.50,2.56,MSFT201120C00260000,"November 20, 2020","3,341",2020-08-10 11:45AM EDT,150,call,-0.75,260.00,-23.08%
0.80,0.75,0.90,MSFT201120P00130000,"November 20, 2020",822,2020-08-06 9:51AM EDT,2,put,0.00,130.00,-
1.32,1.38,1.46,MSFT201120P00140000,"November 20, 2020",927,2020-08-10 11:25AM EDT,4,put,+0.16,140.00,+13.11%
2.08,2.08,2.18,MSFT201120P00150000,"November 20, 2020","3,502",2020-08-10 10:44AM EDT,29,put,+0.19,150.00,+10.05%
3.15,3.25,3.25,MSFT201120P00160000,"November 20, 2020","2,934",2020-08-10 11:47AM EDT,12,put,+0.45,160.00,+16.07%
54.75,61.00,55.55,MSFT201218C00155000,"December 18, 2020",619,2020-08-06 12:52PM EDT,5,call,0.00,155.00,-
50.30,50.60,51.05,MSFT201218C00160000,"December 18, 2020","1,881",2020-08-07 12:05PM EDT,11,call,-5.25,160.00,-9.40%
46.05,47.80,46.95,MSFT201218C00165000,"December 18, 2020","3,662",2020-08-10 10:25AM EDT,2,call,-2.55,165.00,-5.06%
42.20,47.59,42.85,MSFT201218C00170000,"December 18, 2020","1,287",2020-08-06 12:37PM EDT,3,call,0.00,170.00,-
38.35,39.50,38.95,MSFT201218C00175000,"December 18, 2020","5,261",2020-08-07 2:07PM EDT,5,call,-2.62,175.00,-6.22%
34.50,35.94,35.30,MSFT201218C00180000,"December 18, 2020","3,968",2020-08-10 10:34AM EDT,2,call,-2.33,180.00,-6.09%
31.10,32.44,31.65,MSFT201218C00185000,"December 18, 2020","1,805",2020-08-10 10:25AM EDT,1,call,-2.51,185.00,-7.18%
2.04,2.15,2.16,MSFT201016C00245000,"October 16, 2020",177,2020-08-10 11:15AM EDT,133,call,-0.77,245.00,-26.37%
1.64,1.70,1.68,MSFT201016C00250000,"October 16, 2020","9,745",2020-08-10 11:42AM EDT,520,call,-0.63,250.00,-27.04%
1.06,1.06,1.10,MSFT201016C00260000,"October 16, 2020","10,283",2020-08-10 11:47AM EDT,453,call,-0.49,260.00,-31.61%
0.00,0.06,0.10,MSFT201016P00080000,"October 16, 2020","1,049",2020-08-07 2:53PM EDT,1,put,+0.01,80.00,+20.00%
0.00,0.05,0.11,MSFT201016P00085000,"October 16, 2020",205,2020-07-27 2:23PM EDT,2,put,0.00,85.00,-
0.01,0.06,0.13,MSFT201016P00090000,"October 16, 2020",657,2020-08-07 10:04AM EDT,1,put,0.00,90.00,-
0.05,0.10,0.15,MSFT201016P00095000,"October 16, 2020",302,2020-07-21 11:40AM EDT,2,put,0.00,95.00,-
0.05,0.09,0.16,MSFT201016P00100000,"October 16, 2020","1,919",2020-08-07 10:59AM EDT,4,put,0.00,100.00,-
147.00,143.70,147.60,MSFT200918C00060000,"September 18, 2020",9,2020-07-16 12:13PM EDT,8,call,0.00,60.00,-
16.15,16.40,16.50,MSFT210115C00215000,"January 15, 2021",318,2020-08-10 11:43AM EDT,32,call,-2.60,215.00,-13.68%
14.10,14.20,14.30,MSFT210115C00220000,"January 15, 2021","13,917",2020-08-10 11:46AM EDT,560,call,-2.55,220.00,-15.22%
12.25,12.45,12.55,MSFT210115C00225000,"January 15, 2021",259,2020-08-10 11:26AM EDT,43,call,-2.20,225.00,-15.02%
10.60,10.75,10.90,MSFT210115C00230000,"January 15, 2021","13,515",2020-08-10 11:46AM EDT,319,call,-2.05,230.00,-16.02%
9.15,9.60,9.45,MSFT210115C00235000,"January 15, 2021","12,239",2020-08-10 11:30AM EDT,129,call,-1.55,235.00,-13.90%
8.00,8.05,8.10,MSFT210115C00240000,"January 15, 2021","37,481",2020-08-10 11:45AM EDT,720,call,-1.70,240.00,-17.44%
6.75,7.02,7.05,MSFT210115C00245000,"January 15, 2021",343,2020-08-10 11:28AM EDT,3,call,-1.38,245.00,-16.43%
5.90,5.99,6.05,MSFT210115C00250000,"January 15, 2021","11,133",2020-08-10 11:42AM EDT,370,call,-1.23,250.00,-17.04%
4.30,4.40,4.50,MSFT210115C00260000,"January 15, 2021","4,899",2020-08-10 11:43AM EDT,90,call,-1.00,260.00,-18.52%
42.05,44.05,42.70,MSFT210319C00175000,"March 19, 2021","1,235",2020-08-10 9:52AM EDT,4,call,-2.33,175.00,-5.02%
38.55,43.01,39.35,MSFT210319C00180000,"March 19, 2021","2,462",2020-08-10 9:30AM EDT,3,call,-0.59,180.00,-1.35%
35.20,40.79,36.15,MSFT210319C00185000,"March 19, 2021","1,093",2020-08-06 2:23PM EDT,6,call,0.00,185.00,-
